"City","id","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender"
"sandiego",1096499,"2010-08-07","N","U","W","M","27.0",NA,"1",1,"U","U","San Diego Police Department","8","7",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",27,2,"4",1,0,1,0,"u","U"
"sandiego",2973827,"2011-05-03","F","N","L","M","26.0",NA,"1",2,"U","U","San Diego Police Department","5","3",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",26,2,"3",0,1,1,0,"u","U"
"sandiego",1564473,NA,"F","N","W","M","U","Radio Call","1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",0,0,"0",0,0,1,0,"u","U"
"sandiego",4035791,"2014-06-11","N","N","W","F","27.0","Arrest","1",1,"U","U","San Diego Police Department","6","4",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",27,2,"3",0,0,1,0,"u","U"
"sandiego",3086158,NA,"N","Y","A","M","30.0",NA,"1",3,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",30,2,"0",0,1,1,0,"u","U"
"sandiego",4143157,NA,"N","U","A","M","40.0",NA,"1",2,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",40,3,"0",0,1,1,0,"u","U"
"sandiego",4490447,NA,"F","N","B","M","39.0","Proactive Policing","1",2,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",39,2,"0",0,1,1,0,"u","U"
"sandiego",3587783,NA,"N","N","L","M","30.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",30,2,"0",0,0,1,0,"u","U"
"sandiego",2201774,NA,"N","N","W","M","27.0","Radio Call","1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",27,2,"0",0,0,1,0,"u","U"
"sandiego",3784682,NA,"N","Y","L","M","23.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",23,2,"0",0,0,1,0,"u","U"
"sandiego",1915759,NA,"N","N","W","M","47.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",47,3,"0",0,0,1,0,"u","U"
"sandiego",3714587,"2015-12-11","N","N","L","M","39.0","Wanted Person","1",1,"U","U","San Diego Police Department","12","6",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",39,2,"2",0,0,1,0,"u","U"
"sandiego",4922035,NA,"F","Y","L","M","47.0",NA,"1",4,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",47,3,"0",0,1,1,0,"u","U"
"sandiego",4661165,NA,"N","N","W","M","37.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",37,2,"0",0,0,1,0,"u","U"
"sandiego",1862674,NA,"F","N","L","M","59.0","Radio Call","1",3,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",59,3,"0",0,1,1,0,"u","U"
"sandiego",3292539,NA,"N","Y","W","M","56.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",56,3,"0",0,0,1,0,"u","U"
"sandiego",4436791,NA,"F","Y","L","M","41.0",NA,"1",3,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",41,3,"0",0,1,1,0,"u","U"
"sandiego",3326993,"2015-04-11","F","N","W","M","47.0","Arrest","1",1,"U","U","San Diego Police Department","4","7",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",47,3,"2",1,0,1,0,"u","U"
"sandiego",230409,NA,"F","N","L","M","28.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",28,2,"0",0,0,1,0,"u","U"
"sandiego",4467287,"2013-01-06","F","Y","W","M","21.0",NA,"1",1,"U","U","San Diego Police Department","1","1",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",21,2,"1",1,0,1,0,"u","U"
"sandiego",2881575,NA,"N","Y","O","M","30.0","Wanted Person","1",2,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",30,2,"0",0,1,1,0,"u","U"
"sandiego",4594176,"2012-04-06","F","N","L","M","31.0",NA,"1",1,"U","U","San Diego Police Department","4","6",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",31,2,"2",0,0,1,0,"u","U"
"sandiego",3409072,NA,"F","N","O","M","42.0","Radio Call","1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",42,3,"0",0,0,1,0,"u","U"
"sandiego",692543,NA,"N","N","L","M","36.0","Search Warrant","1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",36,2,"0",0,0,1,0,"u","U"
"sandiego",4994530,"2014-09-01","F","Y","L","M","40.0","Wanted Person/Traffic Stop","1",4,"U","U","San Diego Police Department","9","2",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",40,3,"4",0,1,1,0,"u","U"
"sandiego",2028616,"2014-02-01","N","N","L","M","31.0","Radio Call/Traffic Stop","1",1,"U","U","San Diego Police Department","2","7",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",31,2,"2",1,0,1,0,"u","U"
"sandiego",2374255,NA,"N","N","W","M","21.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",21,2,"0",0,0,1,0,"u","U"
"sandiego",886296,NA,"N","Y","W","M","24.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",24,2,"0",0,0,1,0,"u","U"
"sandiego",3263282,NA,"F","N","W","M","54.0","Radio Call","1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",54,3,"0",0,0,1,0,"u","U"
"sandiego",4714024,NA,"N","U","L","M","28.0",NA,"1",1,"U","U","San Diego Police Department","0","0",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",28,2,"0",0,0,1,0,"u","U"
"sandiego",4607841,"2014-12-03","N","N","W","M","27.0","Wanted Person/Arrest","1",1,"U","U","San Diego Police Department","12","4",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",27,2,"2",0,0,1,0,"u","U"
"sandiego",2111842,"2015-02-07","F","N","A","M","60.0","Radio Call","1",1,"U","U","San Diego Police Department","2","7",8,"california",1406630,1307402,759,3252,84232,4325,16702,"32.8153°N 117.1350°W","3","west",60,4,"2",1,0,1,0,"u","U"
"sanfrancisco",674925,NA,"N","Y","U","M","U","Wanted Suspect","1.0",2,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,1,0,"u","U"
"sanfrancisco",349852,NA,"F","N","L","M","U","Violent altercation","42859.0",2,"U","M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,42859,1,"u","M"
"sanfrancisco",524638,"2014-08-03","N","N","U","M","U","Vandalism","1",2,"U","U","San Francisco Police Department","8","1",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"4",1,1,1,0,"u","U"
"sanfrancisco",3606594,"2011-03-10","F","Y","U","M","44.0","Stabbing","2.0",6,"U","M;M;M;M;M;M","San Francisco Police Department","3","5",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",44,3,"2",0,1,2,1,"u","M"
"sanfrancisco",4417810,NA,"F","N","U","M","U","Domestic violence","2.0",2,"U","M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,2,1,"u","M"
"sanfrancisco",401670,"2015-04-01","N","N","U","U","U","Alarm activation","1.0",1,"U","U","San Francisco Police Department","4","4",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",0,0,1,0,"u","U"
"sanfrancisco",1686323,NA,"N","Y","U","M","U","Robbery","4.0",4,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,4,1,"u","U"
"sanfrancisco",77736,NA,"N","N","U","U","U","Hit and run","2.0",1,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,0,2,1,"u","U"
"sanfrancisco",4309047,NA,"F","Y","W","M","33.0","Expired plates","8.0",3,"U","M;M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",33,2,"0",0,1,8,1,"u","M"
"sanfrancisco",1166476,NA,"N","Y","U","M","39.0","Robbery","1.0",2,"U","M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",39,2,"0",0,1,1,0,"u","M"
"sanfrancisco",1308474,NA,"N","Y","U","M","U","Weapon possesion; firearms","4.0",6,"U","M;M;M;M;M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,4,1,"u","M"
"sanfrancisco",3823179,"2014-02-02","N","N","U","M","U","Stolen car","3.0",2,"U","M;M","San Francisco Police Department","2","1",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",1,1,3,1,"u","M"
"sanfrancisco",3589869,"2015-02-12","F","N","U","U","U","Stabbing suspect","5.0",5,"U","U","San Francisco Police Department","2","5",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",0,1,5,1,"u","U"
"sanfrancisco",2633430,NA,"F","N","U","U","U","Mental health","1",2,"U","M;U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,1,0,"u","M"
"sanfrancisco",4934880,NA,"F","Y","U","U","U","Noise complaint","1",1,"U","F","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,0,1,0,"u","F"
"sanfrancisco",398252,NA,"N","N","U","M","U","Stolen police car","2.0",2,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,2,1,"u","U"
"sanfrancisco",4839526,NA,"N","N","U","M","44.0","Stolen car","4.0",4,"U","M;M;M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",44,3,"0",0,1,4,1,"u","M"
"sanfrancisco",715746,"2012-04-08","N","Y","B","M","U","Weapon posession; firearms","3.0",2,"B;U;U","M;M;F","San Francisco Police Department","4","1",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",1,1,3,1,"u","M"
"sanfrancisco",4880889,NA,"F","N","U","U","U","Stolen car","1.0",2,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,1,0,"u","U"
"sanfrancisco",2931735,NA,"N","N","B","M","29.0","Traffic stop; firearm; car chase","1.0",5,"U","M;M;U;M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",29,2,"0",0,1,1,0,"u","M"
"sanfrancisco",1765159,NA,"N","Y","U","M","38.0","Weapon posession; firearms; vandalism; resisting arrest","1.0",2,"U","M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",38,2,"0",0,1,1,0,"u","M"
"sanfrancisco",746908,NA,"F","N","U","M","U","Stabbing","1.0",3,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,1,0,"u","U"
"sanfrancisco",4919396,"2014-12-01","N","N","U","U","U","Assaulting officer; car accident","1.0",1,"U","F","San Francisco Police Department","12","2",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",0,0,1,0,"u","F"
"sanfrancisco",2079814,"2014-07-10","F","Y","U","U","U","Burglary","1",1,"U","M","San Francisco Police Department","7","5",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"3",0,0,1,0,"u","M"
"sanfrancisco",4661372,"2015-11-11","F","Y","U","M","U","Weapons posession; firearm","3.0",3,"U","U","San Francisco Police Department","11","4",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"1",0,1,3,1,"u","U"
"sanfrancisco",2703473,"2014-06-11","N","U","U","U","U","Drugs","1",4,"U","U","San Francisco Police Department","6","4",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"3",0,1,1,0,"u","U"
"sanfrancisco",3054593,"2012-10-05","F","Y","W","M","41.0","Murder investigation","2.0",4,"U","M;M;M;M;M","San Francisco Police Department","10","6",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",41,3,"1",0,1,2,1,"u","M"
"sanfrancisco",2776487,"2013-05-03","N","N","U","M","U","Stolen car","1.0",4,"U","M;M;M;M","San Francisco Police Department","5","6",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"3",0,1,1,0,"u","M"
"sanfrancisco",3381207,"2011-04-01","N","N","U","M","U","Mental health","1.0",2,"U","U","San Francisco Police Department","4","6",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"2",0,1,1,0,"u","U"
"sanfrancisco",3237544,NA,"F","Y","U","M","U","Car accident; carjacking","6.0",6,"U","U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,6,1,"u","U"
"sanfrancisco",1454737,NA,"N","N","U","U","U","Violence Reduction","1",2,"U","M;U","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,1,1,0,"u","M"
"sanfrancisco",2456045,NA,"N","Y","U","U","U","Stolen Car","1",1,"U","F","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"0",0,0,1,0,"u","F"
"sanfrancisco",971594,"2011-07-06","F","N","U","M","U","Bank robbery; Stolen car","1.0",3,"U","U","San Francisco Police Department","7","4",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"3",0,1,1,0,"u","U"
"sanfrancisco",1719299,NA,"F","Y","B","M","19.0","Public tranportation fees","11.0",2,"U","M;M","San Francisco Police Department","0","0",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",19,1,"0",0,1,11,1,"u","M"
"sanfrancisco",3101932,"2014-06-11","N","U","U","U","U","Drugs","1",4,"U","U","San Francisco Police Department","6","4",13,"california",870887,805235,815,469,12152,18569,71702,"37.7272°N 123.0322°W","6","west",0,0,"3",0,1,1,0,"u","U"
"sanjose",2005202,NA,"F","U","W","F","U",NA,"1",1,"U","F","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","F"
"sanjose",4764644,"2016-12-03","N","U","L","M","U",NA,"1",3,"U","M","San Jose Police Department","12","7",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"2",1,1,1,0,"u","M"
"sanjose",345212,NA,"F","U","O","M","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",2757522,NA,"N","U","L","M","U",NA,"1",11,"U","M;M;M;M;M;M;M;M;M;M;M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,1,1,0,"u","M"
"sanjose",195962,NA,"N","U","L","M","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",581310,"2015-09-11","F","U","L","M","U",NA,"1",1,"U","U","San Jose Police Department","9","6",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"4",0,0,1,0,"u","U"
"sanjose",4656274,"2016-04-07","F","U","L","M","U",NA,"1",2,"U","M;M","San Jose Police Department","4","5",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"2",0,1,1,0,"u","M"
"sanjose",3213105,NA,"F","U","A","M","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",795855,NA,"N","U","L","M","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",3989609,"2015-11-02","F","U","B","M","U",NA,"1",2,"U","U;U","San Jose Police Department","11","2",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"1",0,1,1,0,"u","U"
"sanjose",210018,"2016-11-05","N","U","W","M","U",NA,"1",2,"U","M;F;U","San Jose Police Department","11","7",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"1",1,1,1,0,"u","F"
"sanjose",4339162,NA,"F","U","W","M","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",220343,NA,"F","U","L","M","U",NA,"1",2,"U","M;M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,1,1,0,"u","M"
"sanjose",3210692,"2011-10-10","F","U","L","M","U",NA,"1",1,"U","M","San Jose Police Department","10","2",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"1",0,0,1,0,"u","M"
"sanjose",3240720,"2012-06-05","N","U","L","M","U",NA,"1",1,"U","M","San Jose Police Department","6","3",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"3",0,0,1,0,"u","M"
"sanjose",2928333,"2013-02-03","F","U","W","M","U",NA,"1",2,"U","M;M","San Jose Police Department","2","1",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"2",1,1,1,0,"u","M"
"sanjose",4595437,NA,"N","U","W","U","U",NA,"1",1,"U","M","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,0,1,0,"u","M"
"sanjose",2720757,"2014-09-02","N","U","L","M","U",NA,"1",1,"U","M","San Jose Police Department","9","3",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"4",0,0,1,0,"u","M"
"sanjose",392662,NA,"F","U","W","M","U",NA,"1",2,"U","U;U","San Jose Police Department","0","0",10,"california",1025350,945942,839,1775,45972,5777,22312,"37.2967°N 121.8189°W","3","west",0,0,"0",0,1,1,0,"u","U"
